Manufacturer;OrderDate;Brand;Category;Tyre type;Season;Stud;Run flat;Width;Ratio;Diameter;Load Index;Speed Index;Load Index;Speed Index;Pattern;Weight;OE;Marking;EAN;IPC;Energy;Grip;Rolling noise;Noise echo class;Quantity;List Price ;Net Price ;Currency;PS Account Number;PS Member Name;City
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;215;55;17;94;H; ; ;WINTER SOTTOZERO 3;11102; ; ;8019227244519;2445100; ; ; ; ;4;334.5;132.76;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;215;60;16;95;H; ; ;WINTER SOTTOZERO 3;11781; ; ;8019227244502;2445000; ; ; ; ;4;248;98.43;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;225;40;18;92;V; ; ;WINTER SOTTOZERO 3;9298; ; ;8019227235104;2351000; ; ; ; ;1;275.5;99.69;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;225;45;17;91;H; ; ;WINTER SOTTOZERO 3;9172; ; ;8019227278927;2789200; ; ; ; ;1;238.5;-40.86;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;225;45;17;94;V; ; ;WINTER 240 SOTTOZERO SERIE II;9896; ; ;8019227182750;1827500; ; ; ; ;-4;249.5;87.41;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;225;45;19;96;H; ; ;WINTER SOTTOZERO 3;10801; ; ;8019227307757;3077500; ; ; ; ;4;445.5;168.4;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;225;45;19;96;H; ; ;WINTER SOTTOZERO 3;10801; ; ;8019227307757;3077500; ; ; ; ;4;445.5;166.62;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;225;45;19;96;H; ; ;WINTER SOTTOZERO 3;10801; ; ;8019227307757;3077500; ; ; ; ;1;445.5;166.61;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;225;50;17;98;H; ; ;WINTER SOTTOZERO 3;10321;AO; ;8019227244533;2445300; ; ; ; ;1;266;104.46;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;235;35;19;91;V; ; ;WINTER SOTTOZERO 3;10826;RO1; ;8019227255324;2553200; ; ; ; ;1;488.5;184.65;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;245;45;18;100;V; ; ;WINTER SOTTOZERO 3;10082;*MO; ;8019227247978;2479700; ; ; ; ;-2;347.5;125.1;EUR;8005361;SPRINT GOMME SNC;SOAVE
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;145;;13;74;Q; ; ;WINTER 160;6299; ; ;8019227099744;997400; ; ; ; ;4;115.5;45.84;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;145;;13;74;Q; ; ;WINTER 160;6299; ; ;8019227099744;997400; ; ; ; ;8;115.5;47.06;EUR;8001432;PIVA GOMME SCHIO S.R.L.;SCHIO
PIRELLI;201802;PIRELLI;SUV; ;ALL SEASONS; ;0;215;65;16;102;V; ; ;CINTURATO ALL SEASON PLUS;10782; ; ;8019227309089;3090800; ; ; ; ;2;151.5;78.29;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;SUV; ;ALL SEASONS; ;0;215;65;16;102;V; ; ;CINTURATO ALL SEASON PLUS;10782; ; ;8019227309089;3090800; ; ; ; ;4;151.5;79.77;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;PIRELLI;SUV; ;ALL SEASONS; ;0;215;65;17;99;V; ; ;SCORPION VERDE ALL SEASON;12642; ; ;8019227251838;2518300; ; ; ; ;4;193.5;95.23;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;SUV; ;ALL SEASONS; ;0;235;50;18;97;V; ; ;SCORPION VERDE ALL SEASON;12614; ; ;8019227195347;1953400; ; ; ; ;6;195;95.97;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;SUV; ;ALL SEASONS; ;0;235;50;18;97;V; ; ;SCORPION VERDE ALL SEASON;12614; ; ;8019227195347;1953400; ; ; ; ;4;195;102.67;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201802;PIRELLI;SUV; ;ALL SEASONS; ;0;235;55;17;99;V; ; ;SCORPION VERDE ALL SEASON;12091; ; ;8019227195361;1953600; ; ; ; ;4;175.5;87.27;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;SUV; ;ALL SEASONS; ;0;235;55;17;99;V; ; ;SCORPION VERDE ALL SEASON;12091; ; ;8019227195361;1953600; ; ; ; ;2;175.5;92.39;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;SUV; ;ALL SEASONS; ;0;235;55;19;105;V; ; ;SCORPION VERDE ALL SEASON;12106;AR; ;8019227274448;2744400; ; ; ; ;4;233;115.86;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;SUV; ;ALL SEASONS; ;0;235;60;18;107;V; ; ;SCORPION VERDE ALL SEASON;14300;LR; ;8019227242331;2423300; ; ; ; ;4;212;104.34;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;SUV; ;ALL SEASONS; ;0;235;60;18;107;V; ; ;SCORPION VERDE ALL SEASON;14300;LR; ;8019227242331;2423300; ; ; ; ;4;212;114.72;EUR;8017183;LK KOMJANC LUIGI SRL;GORIZIA
PIRELLI;201802;PIRELLI;SUV; ;ALL SEASONS; ;0;235;55;18;104;V; ; ;SCORPION VERDE ALL SEASON;13638; ; ;8019227207996;2079900; ; ; ; ;4;200;98.43;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;SUV; ;ALL SEASONS; ;0;235;55;19;105;V; ; ;SCORPION VERDE ALL SEASON;13826;LR; ;8019227195989;1959800; ; ; ; ;4;233;105.67;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;SUV; ;ALL SEASONS; ;0;235;55;19;105;V; ; ;SCORPION VERDE ALL SEASON;13826;LR; ;8019227195989;1959800; ; ; ; ;4;233;105.67;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;SUV; ;ALL SEASONS; ;0;245;45;20;99;V; ; ;SCORPION VERDE ALL SEASON;13804;LR; ;8019227195378;1953700; ; ; ; ;4;308;151.58;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;1;275;40;20;106;W; ; ;P-ZERO;17383;*; ;8019227261806;2618000; ; ; ; ;2;406.5;204.11;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;1;315;35;20;110;W; ; ;P-ZERO;18815;*; ;8019227264524;2645200; ; ; ; ;2;572.5;287.47;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;215;55;18;99;V; ; ;SCORPION VERDE;11188; ; ;8019227232080;2320800; ; ; ; ;4;201;100.93;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;215;55;18;99;V; ; ;SCORPION VERDE;11188; ; ;8019227232080;2320800; ; ; ; ;2;201;98.92;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;215;55;18;99;V; ; ;SCORPION VERDE;11188; ; ;8019227232080;2320800; ; ; ; ;2;201;104.74;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;225;55;18;98;V; ; ;SCORPION VERDE;12103; ; ;8019227207316;2073100; ; ; ; ;4;201;94.09;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;225;55;19;99;V; ; ;SCORPION VERDE;12390; ; ;8019227255010;2550100; ; ; ; ;4;204.5;92.14;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;225;65;17;102;H; ; ;SCORPION VERDE;12782; ; ;8019227213089;2130800; ; ; ; ;4;172.5;81.41;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;235;45;20;100;W; ; ;PZERO;12972;MO; ;8019227176735;1767300; ; ; ; ;2;327;162.6;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;235;50;18;97;V; ; ;SCORPION VERDE;11604;AO; ;8019227190137;1901300; ; ; ; ;4;217;101.4;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;235;55;17;99;V; ; ;SCORPION VERDE;12313;AO; ;8019227190144;1901400; ; ; ; ;8;175.5;87.27;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;235;55;18;100;V; ; ;SCORPION VERDE;13791; ; ;8019227251999;2519900; ; ; ; ;4;200;98.43;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;235;55;18;100;V; ; ;SCORPION VERDE;12458; ; ;8019227280838;2808300; ; ; ; ;2;185.5;96.67;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;235;55;19;101;V; ; ;SCORPION VERDE;13589;MO; ;8019227248982;2489800; ; ; ; ;4;228;105.67;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;235;55;19;105;V; ; ;SCORPION VERDE;13532;VOL; ;8019227275353;2753500; ; ; ; ;2;233;122.68;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;235;60;18;103;W; ; ;SCORPION VERDE;14066;N0; ;8019227249439;2494300; ; ; ; ;2;228;114.49;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;255;40;20;101;W; ; ;PZERO;13743;MO; ;8019227176742;1767400; ; ; ; ;2;336;167.08;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;255;45;20;105;W; ; ;SCORPION VERDE;15135; ; ;8019227229714;2297100; ; ; ; ;4;379;188.46;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;255;45;20;105;W; ; ;SCORPION VERDE;15135; ; ;8019227229714;2297100; ; ; ; ;-4;522.5;196.86;EUR;8005361;SPRINT GOMME SNC;SOAVE
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;255;55;18;105;W; ; ;SCORPION VERDE;14682;N0; ;8019227249422;2494200; ; ; ; ;2;223.5;112.22;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;255;55;19;111;W; ; ;PZERO;15139;JLR; ;8019227252880;2528800; ; ; ; ;4;234.5;115.41;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;SUV; ;SUMMER; ;0;265;45;20;104;Y; ; ;SCORPION VERDE;14271;MO; ;8019227273342;2733400; ; ; ; ;2;354;177.75;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;SUV; ;WINTER; ;0;215;60;17;100;V; ; ;SCORPION WINTER;10641; ; ;8019227227260;2272600; ; ; ; ;1;314;112.75;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;SUV; ;WINTER; ;0;215;65;16;102;H; ; ;SCORPION WINTER;11423; ; ;8019227227246;2272400; ; ; ; ;4;223;88.51;EUR;8018471;PORFIDI GOMME SRL;FORNACE
PIRELLI;201802;PIRELLI;SUV; ;WINTER; ;0;215;65;17;99;H; ; ;SCORPION WINTER;11863; ; ;8019227251968;2519600; ; ; ; ;4;351.5;139.51;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;SUV; ;WINTER; ;0;235;55;19;105;H; ; ;SCORPION WINTER;13766; ; ;8019227241471;2414700; ; ; ; ;4;415;140.27;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;SUV; ;WINTER; ;0;235;60;18;103;V; ; ;SCORPION WINTER;14089;N0; ;8019227227314;2273100; ; ; ; ;2;358;135.33;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;SUV; ;WINTER; ;0;235;60;18;107;H; ; ;SCORPION WINTER;13723; ; ;8019227227307;2273000; ; ; ; ;4;302.5;113.61;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;PIRELLI;SUV; ;WINTER; ;0;255;55;18;105;V; ; ;SCORPION WINTER;14205;N0; ;8019227227383;2273800; ; ; ; ;2;388.5;146.86;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;light truck; ;ALL SEASONS; ;0;195;70;15;104/102;R; ; ;CARRIER ALL SEASON;12573; ; ;8019227256543;2565400; ; ; ; ;4;125;67.5;EUR;8001432;PIVA GOMME SCHIO S.R.L.;SCHIO
PIRELLI;201802;PIRELLI;light truck; ;ALL SEASONS; ;0;195;75;16;110/108;R; ; ;CARRIER ALL SEASON;13423; ; ;8019227285307;2853000; ; ; ; ;6;142.5;72.19;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;light truck; ;ALL SEASONS; ;0;225;70;15;112/110;S; ; ;CARRIER ALL SEASON;15355; ; ;8019227279641;2796400; ; ; ; ;4;171;87.53;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;light truck; ;ALL SEASONS; ;0;225;70;15;112/110;S; ; ;CARRIER ALL SEASON;15355; ; ;8019227279641;2796400; ; ; ; ;4;171;90.03;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;light truck; ;SUMMER; ;0;175;70;14;88;T; ; ;CARRIER;8678; ; ;8019227216318;2163100; ; ; ; ;8;113.5;59.15;EUR;8005361;SPRINT GOMME SNC;SOAVE
PIRELLI;201802;PIRELLI;light truck; ;SUMMER; ;0;195;60;16;99/97;H; ; ;CARRIER;9567; ; ;8019227243772;2437700; ; ; ; ;4;148.5;75.24;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;light truck; ;SUMMER; ;0;195;60;16;99/97;T; ; ;CARRIER;9567; ; ;8019227216363;2163600; ; ; ; ;2;144;73.71;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;light truck; ;SUMMER; ;0;195;75;16;107/105;T; ; ;CARRIER;13500; ; ;8019227249675;2496700; ; ; ; ;6;136.5;71.87;EUR;8001333;PIERIS GOMME S.R.L.;SAN CANZIAN D'ISONZO
PIRELLI;201802;PIRELLI;light truck; ;SUMMER; ;0;225;70;15;112/110;S; ; ;CARRIER;14907; ; ;8019227216516;2165100; ; ; ; ;4;160;84.24;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201802;PIRELLI;light truck; ;SUMMER; ;0;235;60;17;117/115;R; ; ;CARRIER;16520; ; ;8019227216547;2165400; ; ; ; ;2;227;119.52;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201802;PIRELLI;light truck; ;WINTER; ;0;195;70;15;104/102;R; ; ;CARRIER WINTER;12317; ; ;8019227243017;2430100; ; ; ; ;2;177.5;72.32;EUR;8001432;PIVA GOMME SCHIO S.R.L.;SCHIO
PIRELLI;201802;PIRELLI;light truck; ;WINTER; ;0;235;65;16;115/113;R; ; ;CARRIER WINTER;15931; ; ;8019227233162;2331600; ; ; ; ;4;321.5;126.26;EUR;8005361;SPRINT GOMME SNC;SOAVE
PIRELLI;201802;PIRELLI;Moto   ; ; ; ;0;140;70;15;69;P; ; ;SPORT DEMON;5520; ; ;8019227162899;1628900; ; ; ; ;1;114;42.45;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Moto     ; ; ; ;0;150;70;14;66;S; ; ;ANGEL SCOOTER;6470; ; ;8019227277197;2771900; ; ; ; ;1;107;39.85;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Moto     ; ; ; ;0;120;70;15;56;S; ; ;ANGEL SCOOTER FRONT;4029; ; ;8019227277050;2770500; ; ; ; ;1;87;32.4;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Moto    ; ; ; ;0;180;55;17;73;W; ; ;DIABLO ROSSO CORSA II;6136; ; ;8019227290714;2907100; ; ; ; ;1;262;118.11;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201802;PIRELLI;Moto    ; ; ; ;0;180;55;17;73;W; ; ;DIABLO ROSSO CORSA II;6136; ; ;8019227290714;2907100; ; ; ; ;1;262;123.14;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;PIRELLI;Moto    ; ; ; ;0;120;70;17;58;W; ; ;DIABLO ROSSO CORSA II FRONT;4381; ; ;8019227290691;2906900; ; ; ; ;1;198;89.26;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201802;PIRELLI;Moto       ; ; ; ;0;150;70;17;69;V; ; ;SCORPION TRAIL II;7240; ; ;8019227252712;2527100; ; ; ; ;1;199;93.53;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;PIRELLI;Moto       ; ; ; ;0;120;70;19;60;V; ; ;SCORPION TRAIL II FRONT;5087; ; ;8019227280289;2802800; ; ; ; ;1;159;74.73;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;PIRELLI;Moto                       ; ; ; ;0;120;70;19;60;T; ; ;SCORPION RALLY;5565; ; ;8019227243925;2439200; ; ; ; ;1;152;68.52;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201802;PIRELLI;Moto                       ; ; ; ;0;110;80;19;59;V; ; ;SCORPION RALLY STR FRONT;5160; ; ;8019227286519;2865100; ; ; ; ;1;156;70.32;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201802;PIRELLI;Moto                       ; ; ; ;0;170;60;17;72;T; ; ;SCORPION RALLY;7367; ; ;8019227243963;2439600; ; ; ; ;1;208;93.77;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201802;METZELER;Moto   ; ; ; ;0;130;80;18;66;V; ; ;LASERTEC;6825; ; ;8019227153316;1533100; ; ; ; ;1;158;74.26;EUR;8018852;GOMMOLO SRL;ALBANO LAZIALE
PIRELLI;201802;METZELER;Moto   ; ; ; ;0;150;60;17;66;H; ; ;SPORTEC STREET;6367; ; ;8019227271584;2715800; ; ; ; ;1;140;64.48;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;METZELER;Moto   ; ; ; ;0;120;80;16;60;V; ; ;LASERTEC FRONT;5676; ; ;8019227153118;1531100; ; ; ; ;1;142;66.74;EUR;8018852;GOMMOLO SRL;ALBANO LAZIALE
PIRELLI;201802;METZELER;Moto   ; ; ; ;0;110;70;17;54;H; ; ;SPORTEC STREET FRONT;3724; ; ;8019227271539;2715300; ; ; ; ;1;96;44.22;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;METZELER;Moto                                                                                         ; ; ; ;0;3.50;;18;56;S; ; ;PERFECT ME 77;4287; ; ;8019227013054;130500; ; ; ; ;1;98;44.18;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201802;METZELER;Moto                                                                                         ; ; ; ;0;3.25;;19;54;S; ; ;PERFECT ME 11;4739; ; ;8019227011111;111100; ; ; ; ;1;109;49.14;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201802;METZELER;Moto ; ; ; ;0;180;55;17;73;W; ; ;SPORTEC M7 RR;6231; ; ;8019227245035;2450300; ; ; ; ;1;240;109.3;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;METZELER;Moto ; ; ; ;0;180;55;17;73;W; ; ;SPORTEC M7 RR;6231; ; ;8019227245035;2450300; ; ; ; ;1;240;112.8;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;METZELER;Moto ; ; ; ;0;120;70;17;58;W; ; ;SPORTEC M7 RR FRONT;4162; ; ;8019227252088;2520800; ; ; ; ;1;182;85.54;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;METZELER;Moto       ; ; ; ;0;150;70;17;69;V; ; ;TOURANCE NEXT;7253; ; ;8019227208481;2084800; ; ; ; ;1;200;94;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;METZELER;Moto       ; ; ; ;0;110;80;19;59;V; ; ;TOURANCE NEXT FRONT;5223; ; ;8019227208474;2084700; ; ; ; ;1;161;75.67;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;METZELER;Moto                                         ; ; ; ;0;120;90;18;65;M; ; ;MCE 6 DAYS EXTREME;4784; ; ;8019227162387;1623800; ; ; ; ;1;110;50.67;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;METZELER;Moto                                         ; ; ; ;0;140;80;18;70;M; ; ;MCE 6 DAYS EXTREME;5666; ; ;8019227252996;2529900; ; ; ; ;1;120;54.1;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201802;METZELER;Moto                                         ; ; ; ;0;140;80;18;70;M; ; ;MCE 6 DAYS EXTREME;5563; ; ;8019227280395;2803900; ; ; ; ;1;127;57.25;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201802;METZELER;Moto                                                            ; ; ; ;0;130;60;13;53;L; ; ;ME 7 TEEN;3321; ; ;8019227258905;2589000; ; ; ; ;1;56;20.51;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;METZELER;Moto                                                            ; ; ; ;0;140;60;13;57;L; ; ;ME 7 TEEN;3857; ; ;8019227093193;931900; ; ; ; ;1;63;23.08;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
